#,"URL Rating (desc)","Domain Rating","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language
22,14,63,https://www.osnabrueck.de/kulturfoerderung/service-fuer-veranstalter/foerdermittel.html,"Stadt Osnabrück: Fördermittel",98,44,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 12:39:14","2017-09-24 21:17:46",,de
23,14,63,http://www.osnabrueck.de/museen.html,"Stadt Osnabrück: Museen",97,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-19 11:01:40","2017-08-30 21:00:32",,de
24,14,63,https://www.osnabrueck.de/kultur/ausstellungen/kuenstlerin-roxy-in-the-box-klebt-handgemalte-plakate-auf-die-haeuser-im-rosenplatzviertel.html,"Stadt Osnabrück: Künstlerin „Roxy in the Box” klebt handgemalte Plakate auf die Häuser im Rosenplatzviertel",98,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-08-12 10:50:51","2017-08-26 00:00:56",,de
25,14,63,http://www.osnabrueck.de/sitemap.html,"Stadt Osnabrück: Übersicht",1056,85,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-01-10 21:48:19","2017-09-18 16:01:42",,de
26,14,54,http://blog.culture-routes.net/iron-gates-cruise-danube-serbia/,"An Iron Gates Cruise on the Danube in Serbia - Cultural Routes | Crossing Routes, blogging Europe",37,20,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-24 22:51:04","2017-09-23 06:37:06",,en
27,14,54,http://blog.culture-routes.net/transromanica-cultural-route-journey-austria/,"TRANSROMANICA Cultural Route: my journey through Austria - Cultural Routes | Crossing Routes, blogging Europe",38,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-25 02:28:51","2017-09-10 18:45:53",,en
28,13,63,http://www.osnabrueck.de/festivals.html,"Stadt Osnabrück: Musik- und Kulturfestivals",130,38,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-04-29 18:54:07","2017-09-13 20:47:37",,de
29,13,54,http://culture-routes.net/routes/megalithic,"The European Route of Megalithic Culture | Cultural Routes of the Council of Europe",42,12,http://www.megalithicroutes.eu/,"Official website:",www.megalithicroutes.eu,,Dofollow,,"2015-05-22 16:14:36","2017-09-13 14:02:00",,en
30,13,63,https://www.osnabrueck.de/kultur/festivals/osnabruecker-kabarett-festival.html,"Stadt Osnabrück: Osnabrücker Kabarett Festival",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-16 00:22:41","2017-09-08 18:36:48",,de
31,13,63,https://www.osnabrueck.de/kulturerbe-siegel.html,"Stadt Osnabrück: Europäisches Kulturerbe-Siegel",114,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-28 07:20:46","2017-09-23 00:01:03",,de
32,13,54,http://culture-routes.net/fr/routes/megalithic,"La route européenne de la Culture mégalithique | Cultural Routes of the Council of Europe",41,12,http://www.megalithicroutes.eu/,"Page officielle :",www.megalithicroutes.eu,,Dofollow,,"2015-05-29 14:55:50","2017-09-13 23:58:28",,fr
33,13,63,https://www.osnabrueck.de/kulturfoerderung/kulturextras-der-stadt.html,"Stadt Osnabrück: ""Kulturextras"" der Stadt",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-05-08 05:59:39","2017-09-25 02:24:34",,de
34,13,63,http://www.osnabrueck.de/kultur/festivals/musicaviva.html,"Stadt Osnabrück: MusicaViva",99,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-19 07:01:12","2017-09-08 03:12:30",,de
35,13,63,https://www.osnabrueck.de/kulturkarte.html,"Stadt Osnabrück: Kulturkarte",98,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-12 06:38:27","2017-09-25 20:45:32",,de
36,13,63,https://www.osnabrueck.de/kultur/festivals/yeah-young-earopean-award.html,"Stadt Osnabrück: YEAH! Young EARopean Award",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-14 17:02:56","2017-09-21 00:42:28",,de
37,13,63,https://www.osnabrueck.de/kreis-osnabruecker-komponisten.html,"Stadt Osnabrück: Kreis Osnabrücker Komponisten",111,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 11:38:34","2017-09-26 06:20:31",,de
38,13,63,https://www.osnabrueck.de/kulturfoerderung/service-fuer-veranstalter/veranstaltungsorte.html,"Stadt Osnabrück: Veranstaltungsorte",104,80,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-10 22:20:44","2017-09-14 07:59:40",,de
39,13,63,https://www.osnabrueck.de/museen.html,"Stadt Osnabrück: Museen",98,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-12 08:17:32","2017-09-07 07:00:37",,de
40,13,63,https://www.osnabrueck.de/kultur/kreativwirtschaft/veranstaltungsreihe.html,"Stadt Osnabrück: Veranstaltungsreihe",99,43,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 08:55:41","2017-09-22 13:02:24",,de
41,13,63,https://www.osnabrueck.de/kultur/musik/osnabruecker-symphonieorchester.html,"Stadt Osnabrück: Osnabrücker Symphonieorchester",98,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 00:14:36","2017-09-04 12:28:17",,de
42,13,63,https://www.osnabrueck.de/kulturfoerderung/projektfoerderung-fuer-kunst-und-kulturprojekte.html,"Stadt Osnabrück: Projektförderung für Kunst und Kulturprojekte",103,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-12 19:51:30","2017-08-22 14:34:04",,de
43,13,63,https://www.osnabrueck.de/kultur/kulturvereine/freunde-der-kunsthalle-dominikanerkirche.html,"Stadt Osnabrück: Freunde der Kunsthalle Dominikanerkirche",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 03:33:46","2017-09-23 06:27:11",,de
44,13,63,https://www.osnabrueck.de/kulturseiten.html,"Stadt Osnabrück: KulturSeiten",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-12 00:09:18","2017-08-30 11:29:51",,de
45,13,63,https://www.osnabrueck.de/kulturfoerderung/projektfoerderung-interkultureller-projekte.html,"Stadt Osnabrück: Projektförderung interkultureller Projekte",102,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-17 02:16:49","2017-08-28 07:40:06",,de
46,13,63,https://www.osnabrueck.de/kultur/literatur/remarque-zentrum.html,"Stadt Osnabrück: Remarque-Zentrum",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-13 21:24:04","2017-09-07 02:57:51",,de
47,13,63,https://www.osnabrueck.de/kulturfoerderung.html,"Stadt Osnabrück: Förderung",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-16 09:39:06","2017-09-22 16:16:22",,de
48,13,63,https://www.osnabrueck.de/kulturfoerderung/service-fuer-veranstalter/technik.html,"Stadt Osnabrück: Technik",98,49,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 19:01:43","2017-08-22 10:42:38",,de
49,13,63,https://www.osnabrueck.de/kultur/literatur/literaturbuero-westniedersachsen.html,"Stadt Osnabrück: Literaturbüro Westniedersachsen",98,37,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-27 17:49:00","2017-09-18 14:12:30",,de
50,13,63,https://www.osnabrueck.de/kultur/kreativwirtschaft/stadtentwicklungskonzept.html,"Stadt Osnabrück: Stadtentwicklungskonzept",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-05-11 20:05:06","2017-09-19 04:35:31",,de
51,13,63,https://www.osnabrueck.de/kreativwirtschaft.html,"Stadt Osnabrück: Stadt ist Zukunft",100,44,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-29 23:59:08","2017-09-12 06:27:38",,de
52,13,63,https://www.osnabrueck.de/kultur/theater/probebuehne.html,"Stadt Osnabrück: PROBEBÜHNE",98,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-12 02:59:25","2017-09-14 15:01:27",,de
53,13,63,https://www.osnabrueck.de/kultur/theater/figurentheater.html,"Stadt Osnabrück: Figurentheater",97,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-12 16:42:41","2017-08-30 12:29:12",,de
54,13,63,https://www.osnabrueck.de/kulturfoerderung/service-fuer-veranstalter/rechtliches.html,"Stadt Osnabrück: Rechtliches",99,43,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 05:49:25","2017-09-23 04:46:37",,de
55,13,63,https://www.osnabrueck.de/kultur/theater/ostensibles.html,"Stadt Osnabrück: Ostensibles",98,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 14:58:52","2017-09-03 12:41:23",,de
56,13,63,https://www.osnabrueck.de/kultur/kulturvereine/musikverein.html,"Stadt Osnabrück: Musikverein",97,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-17 02:49:47","2017-08-30 08:56:13",,de
57,13,63,https://www.osnabrueck.de/kultur/theater/erstes-unordentliches-zimmertheater.html,"Stadt Osnabrück: Erstes unordentliches ZimmerTheater",97,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-15 22:33:18","2017-08-24 20:33:06",,de
58,13,63,https://www.osnabrueck.de/literatur.html,"Stadt Osnabrück: Literatur",97,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 13:20:13","2017-08-31 10:46:13",,de
59,13,63,https://www.osnabrueck.de/kulturfoerderung/service-fuer-veranstalter/presse-und-oeffentlichkeitsarbeit.html,"Stadt Osnabrück: Presse- und Öffentlichkeitsarbeit",102,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 01:10:25","2017-08-26 11:02:07",,de
60,13,63,https://www.osnabrueck.de/bibliotheken.html,"Stadt Osnabrück: Bibliotheken",98,47,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-16 03:50:14","2017-09-19 13:18:37",,de
61,13,63,https://www.osnabrueck.de/kulturnewsletter.html,"Stadt Osnabrück: Kulturnewsletter",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-26 03:25:20","2017-09-19 07:10:44",,de
62,13,63,https://www.osnabrueck.de/kulturfoerderung/service-fuer-veranstalter/fortbildung-und-qualifizierung.html,"Stadt Osnabrück: Fortbildung und Qualifizierung",98,37,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 02:37:27","2017-09-22 09:58:46",,de
63,13,63,https://www.osnabrueck.de/veranstaltungsorte.html,"Stadt Osnabrück: Veranstaltungsorte",99,46,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-29 14:13:42","2017-09-13 16:20:46",,de
64,13,63,http://www.osnabrueck.de/kultur/leitartikel/news/osnabruecks-geschichte-in-acht-minuten.html,"Stadt Osnabrück: Osnabrücks Geschichte in acht Minuten",102,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-01-21 21:42:59","2017-09-03 01:31:45",,
65,13,54,http://blog.culture-routes.net/taste-serbia-roman-emperors-danube-wine-route/,"A Taste of Serbia on the Roman Emperors and Danube Wine Route - Cultural Routes | Crossing Routes, blogging Europe",38,22,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-25 01:05:30","2017-09-26 02:17:47",,
66,13,63,http://www.osnabrueck.de/kulturerbe-siegel.html,"Stadt Osnabrück: Europäisches Kulturerbe-Siegel",114,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-27 13:21:50","2017-09-09 10:51:41",,de
67,13,63,http://www.osnabrueck.de/index.php?id=191,"Stadt Osnabrück: Sommer in der Stadt",99,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-05-28 00:51:23","2017-08-11 17:37:41",,de
68,13,54,http://blog.culture-routes.net/5-must-see-cultural-sites-in-serbia/,"5 Must-See Cultural Sites in Serbia - Cultural Routes | Crossing Routes, blogging Europe",40,21,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-11-07 20:13:53","2017-09-19 14:24:52",,en
69,13,54,http://blog.culture-routes.net/the-splendors-of-siena-and-the-end-of-our-journey/,"The Splendors of Siena...and the End of Our Journey - Cultural Routes | Crossing Routes, blogging Europe",71,29,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-02 06:42:39","2017-09-24 07:52:54",,en
70,13,54,http://blog.culture-routes.net/servia-explorando-rota-cultural-roman-emperors-e-danube-wine-na-europa/,"Sérvia: Explorando a rota cultural Roman Emperors e Danube Wine na Europa - Cultural Routes | Crossing Routes, blogging Europe",36,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-11-08 01:49:35","2017-09-21 20:47:29",,en
71,13,54,http://blog.culture-routes.net/servia-explorando-rota-cultural-transromanica/,"Sérvia: Explorando a rota cultural TRANSROMANICA - Cultural Routes | Crossing Routes, blogging Europe",36,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-11-07 19:21:53","2017-09-22 02:33:55",,pt
72,13,54,http://blog.culture-routes.net/a-walk-in-siena-as-a-pilgrim/,"A walk in Siena like a pilgrim - Cultural Routes | Crossing Routes, blogging Europe",67,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-08 07:24:04","2017-09-20 09:02:21",,en
73,13,63,https://www.osnabrueck.de/kultur/ausstellungen/von-papst-bis-popstar-das-goldene-buch-der-stadt-osnabrueck.html,"Stadt Osnabrück: Von Papst bis Popstar – das Goldene Buch der Stadt Osnabrück",106,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-07-03 03:21:21","2017-09-18 16:42:04",,de
74,13,63,https://www.osnabrueck.de/kultur/festivals/sommer-in-der-stadt.html,"Stadt Osnabrück: Sommer in der Stadt",98,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-04-11 19:19:11","2017-08-25 09:33:25",,de
75,13,63,https://www.osnabrueck.de/kultur/leitartikel/news/die-stadt-der-zukunft-fotowettbewerb-zum-38-internationalen-hansetag-in-rostock.html,"Stadt Osnabrück: „Die Stadt der Zukunft“ - Fotowettbewerb zum 38. Internationalen Hansetag in Rostock",101,33,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2017-07-21 14:44:21","2017-07-29 17:57:21",,de
76,13,63,http://www.osnabrueck.de/ausstellungen.html,"Stadt Osnabrück: Ausstellungen",105,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-04 08:20:58","2017-09-19 21:36:01",,de
77,13,54,http://blog.culture-routes.net/travelling-along-beautiful-part-danube-serbia/,"Travelling Along the Most Beautiful Part of the Danube in Serbia - Cultural Routes | Crossing Routes, blogging Europe",41,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-08 21:23:08","2017-09-08 14:15:52",,en
78,13,54,http://blog.culture-routes.net/【塞尔维亚】多瑙河上坐游轮-2/,"【塞尔维亚】多瑙河上坐游轮 - Cultural Routes | Crossing Routes, blogging Europe",38,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-10-24 22:17:52","2017-09-10 19:47:45",,en
79,13,63,"http://www.osnabrueck.de/kultur/festivals/folk-im- viertel-volk-  im-viertel/","Stadt Osnabrück: Folk im Viertel - Volk im Viertel",100,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2016-04-12 15:43:28","2017-09-12 21:42:04",,de
80,13,54,http://steinzeitpark-albersdorf.de/ueber-uns/partner/,"Partner – Steinzeitpark Dithmarschen in Albersdorf – Archäologie hautnah erleben!",24,34,http://www.megalithicroutes.eu/,,,,"Dofollow, Image",,"2017-04-12 05:56:47","2017-09-11 03:45:03",,de
81,13,63,http://www.osnabrueck.de/kultur/festivals/die-goldene-saege.html,"Stadt Osnabrück: Die Goldene Säge",99,36,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-17 02:41:49","2017-09-12 10:24:48",,de
82,13,63,http://www.osnabrueck.de/kultur/literatur/literaturbuero-westniedersachsen.html,"Stadt Osnabrück: Literaturbüro Westniedersachsen",97,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-17 03:39:41","2017-08-23 21:03:42",,de
83,13,63,http://www.osnabrueck.de/index.php?id=183,"Stadt Osnabrück: Kulturnacht",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-07-29 11:01:34","2017-09-10 00:58:32",,de
84,13,63,http://www.osnabrueck.de/museen/,"Stadt Osnabrück: Museen",98,35,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-29 13:06:55","2017-09-08 15:40:34",,de
85,13,63,http://www.osnabrueck.de/kultur/musik-und-kulturfestivals/kulturnacht.html,"Stadt Osnabrück: Kulturnacht",101,34,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-11-23 05:22:56","2017-09-15 18:13:46",,de
86,13,63,http://www.osnabrueck.de/kreativwirtschaft/,"Stadt Osnabrück: Stadt ist Zukunft",100,44,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-10-26 19:14:30","2017-09-20 14:22:31",,de
87,12,54,http://blog.culture-routes.net/cultural-routes-are-everywhere-around-you-emotions-from-a-megalithic-tour/,"Cultural Routes are everywhere around you. Emotions from a Megalithic tour. - Cultural Routes | Crossing Routes, blogging Europe",40,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-08 03:40:00","2017-09-12 15:16:41",,en
88,12,54,http://blog.culture-routes.net/a-stone-is-forever/,"A stone is forever - Cultural Routes | Crossing Routes, blogging Europe",92,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-10 17:04:17","2017-09-21 09:58:58",,en
89,12,54,http://blog.culture-routes.net/bloggers-trip-2016-video/,"Bloggers’ trip 2016 video - Cultural Routes | Crossing Routes, blogging Europe",37,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2017-05-17 23:26:18","2017-09-24 14:23:06",,en
90,12,54,http://blog.culture-routes.net/build-castle-medieval-style/,"How to Build a Castle – Medieval Style - Cultural Routes | Crossing Routes, blogging Europe",36,23,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-11-08 13:16:33","2017-09-22 09:41:11",,en
91,12,54,http://blog.culture-routes.net/explore-medieval-treasures-carinthia-austria/,"How to Explore the Medieval Treasures of Carinthia, Austria - Cultural Routes | Crossing Routes, blogging Europe",38,20,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2016-11-08 15:27:59","2017-09-23 13:04:04",,en
92,12,54,http://blog.culture-routes.net/go-up-to-montecatini-alto-with-gigio-and-gigia/,"Go up to Montecatini Alto with Gigio and Gigia! - Cultural Routes | Crossing Routes, blogging Europe",51,20,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-09 09:17:42","2017-09-24 06:24:16",,en
93,12,54,http://blog.culture-routes.net/legends-surrounding-the-megalithic-stones/,"Legends surrounding the Megalithic stones - Cultural Routes | Crossing Routes, blogging Europe",40,17,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-07 01:04:02","2017-09-20 23:06:30",,en
94,12,54,http://blog.culture-routes.net/more-than-just-megalithic-trails/,"More than just Megalithic trails - Cultural Routes | Crossing Routes, blogging Europe",41,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-10 18:28:11","2017-09-23 03:18:24",,en
95,12,54,http://blog.culture-routes.net/treasures-of-the-francigena/,"The Treasures of the Francigena - Cultural Routes | Crossing Routes, blogging Europe",48,18,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2015-08-07 01:52:41","2017-09-22 22:26:45",,en
96,12,54,http://blog.culture-routes.net/lyon-france/,"Lyon, France - Cultural Routes | Crossing Routes, blogging Europe",34,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2017-07-31 15:50:07","2017-09-21 10:10:27",,en
97,12,63,http://www.osnabrueck.de/kultur/festivals/orgelsommer.html,"Stadt Osnabrück: Orgelsommer",99,32,http://www.megalithicroutes.eu/,,"Megalithic Routes e.V.",,Dofollow,,"2015-05-17 12:04:44","2017-07-30 18:18:58",,de
98,12,54,http://blog.culture-routes.net/korcula-island-croatia/,"Korčula Island, Croatia - Cultural Routes | Crossing Routes, blogging Europe",34,19,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2017-08-01 02:57:31","2017-09-07 08:14:02",,en
99,12,54,http://blog.culture-routes.net/blogger-x-brindisi/,"Brindisi, Puglia, Italy - Cultural Routes | Crossing Routes, blogging Europe",34,20,http://www.megalithicroutes.eu/eng/,,,,"Dofollow, Image",,"2017-07-30 11:55:14","2017-09-11 18:32:02",,en
